log_name,session_id,raw_file_bytes,raw_file_sha256,raw_frames,raw_allowlisted_frames,candidate_windows,short_window,invalid_current,no_route,not_in_allowlist,eligible_scenes,unit_stride_eligible_scenes,distinct_valid_window_current_tokens,protocol_cell,cache_scenes,protocol_scenes
2021.10.05.04.38.41_veh-50_00576_00721,2021.10.05.04.38.41_veh-50,1166537,54dd6205f5c62c796a5086c90c40dcb25663cf8b4866392cef7a1011c19c5919,290,68,21,1,0,0,16,4,68,20,stage2:train,9,9
2021.10.05.04.38.41_veh-50_00753_00956,2021.10.05.04.38.41_veh-50,1379223,ad7906f1b354a5d03070929696ddbc360b976fc1ee3a35d4c0103f564126a1c2,406,206,29,0,0,0,15,14,206,29,stage2:train,21,21
2021.10.05.04.38.41_veh-50_00996_01109,2021.10.05.04.38.41_veh-50,1272179,2832cd200b4db75d708b8dcc658e638c4764a7ed3ac52c309b11578e61399a0c,226,33,17,1,0,10,5,1,33,6,stage2:train,4,4
2021.10.05.06.24.06_veh-50_00021_00383,2021.10.05.06.24.06_veh-50,5118664,b25e86407cf21c75d620e9c4ff7816e06a511c95c3c7329e46c352214d0b89e8,724,151,52,1,0,0,43,8,151,51,stage2:train,21,21
2021.10.05.06.24.06_veh-50_00431_00527,2021.10.05.06.24.06_veh-50,818995,850c70f2f22f371a4abc547008437a25914ac4f0b001bfff484f3d0236916430,192,79,14,1,0,0,7,6,79,13,stage2:train,9,9
2021.10.05.06.24.06_veh-50_00717_01300,2021.10.05.06.24.06_veh-50,4998138,916523be15b805c5ec8020b46ab493ee3892a930484a82845e092f8a08165526,1166,252,84,1,0,0,62,21,252,83,stage2:train,34,34
2021.10.05.06.24.06_veh-50_01311_01409,2021.10.05.06.24.06_veh-50,727823,cbadd30a643acd0c7197ff8636f1c03d81de02777b8cfcc6ce8612366a9f155c,196,82,14,0,0,0,8,6,82,14,stage2:train,9,9
2021.10.05.06.24.06_veh-50_01420_01553,2021.10.05.06.24.06_veh-50,1642025,f6607905f8c3a8cbd5cc2af6f24dfe1d2aafd9e64941038bb60c33186d925d4e,266,88,19,0,0,0,14,5,88,19,stage2:train,14,14
2021.10.05.06.24.06_veh-50_01566_01672,2021.10.05.06.24.06_veh-50,851789,6e8f18327be781bd0ce004e7190464f62a2921db8b3dd52cf7af84e974d44fe2,212,78,16,1,0,0,9,6,78,15,stage2:train,11,11
2021.10.05.06.31.40_veh-52_00005_00342,2021.10.05.06.31.40_veh-52,3778471,f51314e0324a7a253ed8a475434caa95feaa9d06b9f1d6ac96a72ec5463e2702,674,105,49,1,0,0,42,6,105,48,stage2:train,15,15
2021.10.05.06.31.40_veh-52_00355_00454,2021.10.05.06.31.40_veh-52,1115623,2eafe37c8af0b727bb20bc87e038f353785a7460559fb60efad95cdb32d83034,198,15,15,1,0,0,12,2,15,14,stage2:train,3,3
2021.10.05.06.31.40_veh-52_00465_00713,2021.10.05.06.31.40_veh-52,2212815,54fa609fded5b2c4889b8d654b2087fb6fd13630e33895a6a208e845866fc556,496,96,36,1,0,0,28,7,96,35,stage2:train,12,12
2021.10.05.06.31.40_veh-52_00734_01305,2021.10.05.06.31.40_veh-52,5182413,94c41dc783fac4d0942a25286f95a363172790c2878ddf27e1bc52e6e1340097,1142,284,82,1,0,0,59,22,284,81,stage2:train,41,41
2021.10.05.06.31.40_veh-52_01316_01565,2021.10.05.06.31.40_veh-52,2165773,0ee460ff49bc808037b9d83079bd28f9608bd9d17bf447d8ddc5d192ecf9ed95,498,167,36,1,0,0,20,15,167,35,stage2:train,19,19
2021.10.05.06.31.40_veh-52_01598_02013,2021.10.05.06.31.40_veh-52,3377269,79167997ebadbe5e0ad5e8adb598d1cdd1f6bce57693c6d01e10df225255e202,830,293,60,1,0,0,37,22,293,59,stage2:train,31,31
2021.10.05.06.57.40_veh-50_00025_00261,2021.10.05.06.57.40_veh-50,2552962,19fe7e0864996fd6a2fe25e88eab131f5b54f5b92175274c4c384ed332077ea6,472,89,34,1,0,0,26,7,89,33,stage2:train,13,13
2021.10.05.06.57.40_veh-50_00485_00624,2021.10.05.06.57.40_veh-50,1114057,439f2c03506192c04aaeeea788bf4aaa6c29a38300fe2531662e234209e52910,278,55,20,1,0,0,14,5,55,19,stage2:train,9,9
2021.10.05.06.57.40_veh-50_00665_00857,2021.10.05.06.57.40_veh-50,1410638,b9373f100d50dab6519604f547fa96a8a920e9ce3cb44c514cb6f2665375a4f0,384,169,28,1,0,0,16,11,169,27,stage2:train,19,19
2021.10.05.06.57.40_veh-50_00940_01105,2021.10.05.06.57.40_veh-50,1368191,027e6cf808d5ce5db3160eb535dfede782468368f44c4a82597b3a490a474dfd,329,72,24,1,0,0,17,6,72,23,stage2:train,7,7
2021.10.05.06.57.40_veh-50_01131_01452,2021.10.05.06.57.40_veh-50,2571899,0e47142f3708d774429bb1be014a84575b7bfb79c15056e70653f4a2de64bfad,642,221,46,1,0,0,28,17,221,45,stage2:train,28,28
2021.10.05.06.57.40_veh-50_01493_01624,2021.10.05.06.57.40_veh-50,947952,f5084ea4f94197c7655e08f97fd1584276744bdb5db0f102a6cc0341d80e3f28,262,107,19,1,0,0,10,8,107,18,stage2:train,13,13
2021.10.05.06.57.40_veh-50_01658_01796,2021.10.05.06.57.40_veh-50,950919,9a84f8dd00479405cd0de556b5d1c2f58f09e580a7128cf549a398489ef63644,276,49,20,1,0,1,15,3,49,18,stage2:train,6,6
2021.10.05.07.10.04_veh-52_00252_00406,2021.10.05.07.10.04_veh-52,1360904,abea300f2699e571ffe4eff9b8068d9127111deba388c77c2154f4dd507d1534,307,47,22,1,0,0,17,4,47,21,stage2:train,7,7
2021.10.05.07.10.04_veh-52_00418_00563,2021.10.05.07.10.04_veh-52,1730886,3b48014d5ea421076d1021a51abb13224d0962775639743170f780097b160490,290,51,21,1,0,0,16,4,51,20,stage2:train,7,7
2021.10.05.07.10.04_veh-52_00596_00663,2021.10.05.07.10.04_veh-52,438419,4fa295bf01bb6b966385161ce5aa1ba7921f492fbf6e6280901dc448cf4e0289,134,33,10,1,0,0,6,3,33,9,stage2:train,7,7
2021.10.05.07.10.04_veh-52_00689_01322,2021.10.05.07.10.04_veh-52,6199857,788489eab6d3cb97f3d1b2c1c956bcd24fbf8fc54be4fca7bdf41fa1a511c2e6,1266,369,91,1,0,0,63,27,369,90,stage2:train,48,48
2021.10.05.07.10.04_veh-52_01442_01802,2021.10.05.07.10.04_veh-52,2609264,49c36a2dbc2e0b936d28b190f43811053132443d25ee27b1b38bd1ad66b7b0ec,720,284,52,1,0,0,30,21,284,51,stage2:train,33,33
2021.10.05.07.38.12_veh-50_00132_00234,2021.10.05.07.38.12_veh-50,780196,ad0d0a925ee760f606827ec434d4e8762d1e43dd5f6402eba61bd14ea1f01327,204,68,15,1,0,0,10,4,68,14,stage2:train,8,8
2021.10.05.07.38.12_veh-50_00245_00433,2021.10.05.07.38.12_veh-50,1941212,ee9a40fff58d7127c3f227aec6a99290ffc3959a11fb9dbcfe1ed7b46408acb7,376,102,27,1,0,0,22,4,102,26,stage2:train,14,14
2021.10.05.07.38.12_veh-50_00898_01058,2021.10.05.07.38.12_veh-50,1652930,f69527a9c16765ecaf78cce008f3bf509770173bd19ce1db095733362aa263d6,320,91,23,1,0,0,16,6,91,22,stage2:train,12,12
2021.10.05.07.38.12_veh-50_01085_01463,2021.10.05.07.38.12_veh-50,2995753,3aec6243f8b9586ba620a771a8fe15056aece427fd9e8aa2d01157af89ccc095,756,381,54,0,0,0,23,31,381,54,stage2:train,38,38
2021.10.05.07.38.12_veh-50_01477_01565,2021.10.05.07.38.12_veh-50,713854,1f18d7efaf878dd6261c4ee33398b8fd6feef4b2bdb079878349b3483d9b8e20,176,94,13,1,0,0,5,7,94,12,stage2:train,9,9
2021.10.05.07.49.39_veh-52_00563_00680,2021.10.05.07.49.39_veh-52,874173,8a89a7a013b6d7dfd0e34d1a0dddb7674a6c266b10387c3c3bd149b9b5e09fb5,234,94,17,1,0,0,8,8,94,16,stage2:test,11,11
2021.10.05.07.49.39_veh-52_00770_00905,2021.10.05.07.49.39_veh-52,1697105,8933cffe1d769f1d9648e4b911815fada7cb4b2dc3787d535e931e7082b2a03d,270,81,20,1,0,0,12,7,81,19,stage2:test,10,10
2021.10.05.07.49.39_veh-52_00934_01406,2021.10.05.07.49.39_veh-52,4840271,d75249aa6f84a15392519b7052c3f310b133db9f0bdc4d7deeeefcf327eb6fcf,944,303,68,1,0,0,44,23,303,67,stage2:test,36,36
2021.10.05.07.49.39_veh-52_01417_01574,2021.10.05.07.49.39_veh-52,1411271,57b9011b892a4e1fcf0176d31efa69bbf25e0d5d7bcd2d1bb8085672baee6ad0,314,69,23,1,0,0,16,6,69,22,stage2:test,11,11
2021.10.05.08.11.15_veh-50_00163_00321,2021.10.05.08.11.15_veh-50,1367159,f44feb379ca93d1af0fd9bace998bcd376887717baf961a93de334e763cbf885,316,145,23,1,0,0,10,12,145,22,stage2:train,14,14
2021.10.05.08.11.15_veh-50_00360_00426,2021.10.05.08.11.15_veh-50,584257,7e27ac3260a5fc9427d0392aa50ede2e5937692f0b16b9dd5f3f2abdbf33b319,132,43,10,1,0,0,5,4,43,9,stage2:train,6,6
2021.10.05.08.11.15_veh-50_00437_00585,2021.10.05.08.11.15_veh-50,1185614,4836b36db5ad35ea52afc1e2b96dde0078187691138007375f30912f6d5028f0,296,74,22,1,0,0,16,5,74,21,stage2:train,10,10
2021.10.05.08.11.15_veh-50_00710_00903,2021.10.05.08.11.15_veh-50,2715154,bf23c9dcd84b793606e8893f04bb81adf9d534b2ed122a1bfd3bb84c0c2fa936,386,63,28,1,0,0,22,5,63,27,stage2:train,8,8
2021.10.05.08.11.15_veh-50_00970_01211,2021.10.05.08.11.15_veh-50,2552393,331eb35f5a8254bb6f963cb9346f691b1eb3c3b48feee118df660c742a42bb67,482,175,35,1,0,0,21,13,175,34,stage2:train,19,19
2021.10.05.08.11.15_veh-50_01222_01462,2021.10.05.08.11.15_veh-50,2029885,38b8bc00d091686a5a6f02a9f018ed36fbdaaa8f0239cabc2021cacbf15d0d03,480,112,35,1,0,0,23,11,112,34,stage2:train,16,16
2021.10.05.08.11.15_veh-50_01566_01801,2021.10.05.08.11.15_veh-50,2803174,967a3da738eddafa35a8480fa6a0e277e0b3fd8e8aefd80eedcb481f2fddba8a,470,171,34,1,0,0,23,10,171,33,stage2:train,21,21
2021.10.06.13.21.47_veh-28_00016_00086,2021.10.06.13.21.47_veh-28,829531,8e65e984febb47ac45bb65bd126ebb2785b1b734c5c8d07683f0fa43690ad413,140,16,10,0,0,0,9,1,16,10,stage1:train,5,5
2021.10.06.13.21.47_veh-28_00139_00216,2021.10.06.13.21.47_veh-28,1513761,1ec0fb05b1465862a29f9fd141ee8e1463f521087e2674c17be72c0a02d29a91,154,45,11,0,0,0,8,3,45,11,stage1:train,6,6
2021.10.06.13.21.47_veh-28_00262_00334,2021.10.06.13.21.47_veh-28,1191202,03fe06a5542bef9ff0a417972381d6685e25383ee2bf0582300a11ceb05bf686,144,22,11,1,0,0,10,0,22,10,stage1:train,3,3
2021.10.06.13.21.47_veh-28_00441_00515,2021.10.06.13.21.47_veh-28,1432754,eaaa07782426e8294cbe556db924c5bc9f7a57ce4e7995d8599b3328447942f5,148,23,11,1,0,0,8,2,23,10,stage1:train,4,4
2021.10.06.13.21.47_veh-28_00692_00815,2021.10.06.13.21.47_veh-28,2666427,4a5610b2e2d05b6ef5f50268f83d7ab00b20ea8f184ef949b082722e09015527,246,42,18,1,0,0,14,3,42,17,stage1:train,5,5
2021.10.06.13.21.47_veh-28_01002_01116,2021.10.06.13.21.47_veh-28,1855844,0d2c667c4bcebaf910a4c667d2acadfc4457a6b75b26e7678ac2b7c1bf39a475,228,25,17,1,0,0,13,3,25,16,stage1:train,4,4
2021.10.06.13.21.47_veh-28_01127_01187,2021.10.06.13.21.47_veh-28,1101581,70a431e36e8a6784d32d186a0b9c0efb4e225bb48691588d57b3241ece681c9d,120,19,9,1,0,0,5,3,19,8,stage1:train,3,3
2021.10.06.13.21.47_veh-28_01198_01616,2021.10.06.13.21.47_veh-28,8070848,f81f7c46f70167ba9406a50cf97aae161a96b30517e0db404bd7d154e22a4e8e,836,85,60,1,0,0,54,5,85,59,stage1:train,14,14
2021.10.06.13.21.47_veh-28_01648_01722,2021.10.06.13.21.47_veh-28,1687643,75a20f8185e4dc43cbbb62b526fb296e43ad2d255e1e0285a6ec13046b212553,148,18,11,1,0,0,9,1,18,10,stage1:train,3,3
2021.10.06.13.21.47_veh-28_01755_01829,2021.10.06.13.21.47_veh-28,1139807,980e30709a3790eb1036337db852472163770bd2ff2aec36e88947573349f52b,148,38,11,1,0,0,9,1,38,10,stage1:train,5,5
2021.10.06.14.31.13_veh-28_00014_00079,2021.10.06.14.31.13_veh-28,1045840,37b48eead0c1ec50b54cfa29c75518067ea21d409a2d605f85c0b5338335e243,130,5,10,1,0,0,8,1,5,9,stage1:train,2,2
2021.10.06.14.31.13_veh-28_00223_00350,2021.10.06.14.31.13_veh-28,1963268,5de5c60fab9bca536e95131eca8d00d41b8e225493738a84c217e28bc838e31e,254,41,19,1,0,0,15,3,41,18,stage1:train,6,6
2021.10.06.14.31.13_veh-28_00362_00475,2021.10.06.14.31.13_veh-28,1503583,515a8209e3b90037d32b8733b7f328a5d3aba9e80ab248bee7ca3f55ad10f42b,226,26,17,1,0,0,14,2,26,16,stage1:train,5,5
2021.10.06.14.31.13_veh-28_00589_00665,2021.10.06.14.31.13_veh-28,1474052,54437bf0d3282128ee9c7d769fe3fd2c6894e565d1b61cc3a79b2a87e4f2cf8f,152,42,11,1,0,0,7,3,42,10,stage1:train,5,5
2021.10.06.14.31.13_veh-28_00738_00908,2021.10.06.14.31.13_veh-28,2438995,f14eb98369a15907d8626ce4ad85e5f6787d754f63ac9b2a3f8f7214d5a0e413,340,39,25,1,0,0,21,3,39,24,stage1:train,8,8
2021.10.06.14.31.13_veh-28_00981_01226,2021.10.06.14.31.13_veh-28,3173825,b177f35ddf1e7104818b9081448b9f6190509b03b1d53c9ecdc51a4bc1b7df5b,490,74,35,0,0,0,27,8,74,35,stage1:train,13,13
2021.10.06.14.31.13_veh-28_01277_01377,2021.10.06.14.31.13_veh-28,1923691,20cffcdcaa1021bf209a6a3020ec18530fc8c72bf020e89094edfd760e6270ba,200,16,15,1,0,0,14,0,16,14,stage1:train,3,3
2021.10.06.14.31.13_veh-28_01388_01849,2021.10.06.14.31.13_veh-28,9150827,3d6387df4111c38d574811e6fcc28fba552f54cdc09e1021a02513d2b604db42,922,164,66,1,0,0,51,14,164,65,stage1:train,23,23
2021.10.06.17.08.46_veh-28_00016_00116,2021.10.06.17.08.46_veh-28,2331861,4682944d08d42774b6d6059fe1fc3582cf053500f851f61b1b5d40430b12897b,200,26,15,1,0,0,11,3,26,14,stage3:train,4,4
2021.10.06.17.08.46_veh-28_00127_00428,2021.10.06.17.08.46_veh-28,6700889,601e39bafd48278b0a6325e20deb6e1709905fb534daa35e926db27c2ad919b7,602,85,43,0,0,0,35,8,85,43,stage3:train,12,12
2021.10.06.17.08.46_veh-28_00498_00621,2021.10.06.17.08.46_veh-28,3001577,6f43e802a107c4ed8ce22badc6e022810c9d233b97563c9ccdbaafd9f8a48ba0,246,52,18,1,0,0,16,1,52,17,stage3:train,8,8
2021.10.06.17.08.46_veh-28_00651_01030,2021.10.06.17.08.46_veh-28,10491571,18695614cecf5240cdaf20eb34866ce8ba170ac625bd18b4f3155af4e1562c93,758,106,55,1,0,0,48,6,106,54,stage3:train,16,16
2021.10.06.17.08.46_veh-28_01127_01287,2021.10.06.17.08.46_veh-28,2726056,05cd3ed179d90f1ec39ee0c725431c173611f4f2d765a16d5c6931a8cb1b1c58,320,45,23,1,0,0,20,2,45,22,stage3:train,6,6
2021.10.06.17.08.46_veh-28_01298_01548,2021.10.06.17.08.46_veh-28,4241147,14ff34b4ad89762a43552ec6a9b7319da3af879654704172045c6ce90f8c7528,500,88,36,1,0,0,34,1,88,35,stage3:train,16,16
2021.10.06.17.08.46_veh-28_01626_01702,2021.10.06.17.08.46_veh-28,1312010,b1052e7275aecec03ff838d6d43512ffc22a7f579b4be372c0fea1d14609f32f,152,52,11,1,0,0,5,5,52,10,stage3:train,6,6
2021.10.06.17.43.07_veh-28_00016_00291,2021.10.06.17.43.07_veh-28,5543674,5d66fde9d62241ff25d21e75f16ffcf31646edcaabe5db960548b3f71896c3b2,550,108,40,1,0,0,32,7,108,39,stage1:test,14,14
2021.10.06.17.43.07_veh-28_00302_00486,2021.10.06.17.43.07_veh-28,3425561,dce07493797597766e39cf9cb8e9dee6d3d996e4bd9dc5fc95a56ad30741fa77,368,25,27,1,0,0,22,4,25,26,stage1:test,4,4
2021.10.06.17.43.07_veh-28_00508_00877,2021.10.06.17.43.07_veh-28,4835728,f98dc9df9df9b8ad96e1dcf3fbd512e12712b429f29028db847f0d2a70d75805,738,75,53,1,0,0,48,4,75,52,stage1:test,10,10
2021.10.06.17.43.07_veh-28_00933_01014,2021.10.06.17.43.07_veh-28,1503661,fa86c27a7e6a52a241f41595b3bf9bcea85d712d8cc7cad287e6b9100f9b91dd,162,8,12,1,0,0,10,1,8,11,stage1:test,1,1
2021.10.06.17.43.07_veh-28_01118_01302,2021.10.06.17.43.07_veh-28,3167760,b73b64a3659f0ffdcf59dd00f9b5e75049bb7a9c47171d1a61ec15b76b201bca,368,68,27,1,0,0,22,4,68,26,stage1:test,9,9
2021.10.06.17.43.07_veh-28_01354_01536,2021.10.06.17.43.07_veh-28,4196787,d65e89455341840225dd4f5b1ede4bcf897d4e99e56f812a1a3d8fe45afa8923,364,65,26,0,0,0,20,6,65,26,stage1:test,10,10
2021.10.06.17.43.07_veh-28_01587_01694,2021.10.06.17.43.07_veh-28,2173849,ce83b3cd8a85a76a049184554057c83059d96ae4081b227a1f6ecf366df0df01,214,36,16,1,0,1,9,5,36,14,stage1:test,6,6
2021.10.06.18.52.07_veh-28_00123_00431,2021.10.06.18.52.07_veh-28,4890315,d87a3dbbdb443dbe633cd696457ba9e43c84c6de91c0717f36a7b6408a0326ec,616,98,44,0,0,0,33,11,98,44,stage1:train,18,18
2021.10.06.18.52.07_veh-28_00442_00578,2021.10.06.18.52.07_veh-28,2279165,a7d765c0efd8459404dab1a760251cfbb78256d3f224ec77a9a306849eae4176,272,47,20,1,0,0,17,2,47,19,stage1:train,9,9
2021.10.06.18.52.07_veh-28_00592_00655,2021.10.06.18.52.07_veh-28,1091405,a00e1fa30637ccdd49cf91d12cb10bda6e728da28fd9392428f1ca63a55e46ec,126,9,9,0,0,0,7,2,9,9,stage1:train,2,2
2021.10.06.18.52.07_veh-28_00839_00968,2021.10.06.18.52.07_veh-28,2357636,59bccc9855a5067929e044b29f8615a3dd3376bdbd896b516e28383aa897b1f0,258,36,19,1,0,0,16,2,36,18,stage1:train,5,5
2021.10.06.18.52.07_veh-28_01072_01157,2021.10.06.18.52.07_veh-28,1606851,e9e8d92d948afcf10bd55561d56863704d8fb0cf8657b3e80ffafd50e0775a15,170,33,13,1,0,0,9,3,33,12,stage1:train,5,5
2021.10.06.18.52.07_veh-28_01297_01462,2021.10.06.18.52.07_veh-28,4303597,ab06334beee88718e082e8c23b0bc89ecc65588cd62ce6fdef94a5d6d443ebdb,330,70,24,1,0,0,16,7,70,23,stage1:train,11,11
2021.10.06.18.52.07_veh-28_01474_01908,2021.10.06.18.52.07_veh-28,10561440,da1eb45e9d64c1162ef0bb6d61e6b1b7cf43854287b2915024f15feaa0eb8cf9,868,161,62,0,0,1,50,11,161,61,stage1:train,29,29
2021.10.06.19.27.33_veh-28_00016_00079,2021.10.06.19.27.33_veh-28,1408539,3c8ef5c17a811c5f1044d99a3bfc563e9c625a17162fab80699eed793e81c69a,126,7,9,0,0,0,8,1,7,9,stage1:audit,2,2
2021.10.06.19.27.33_veh-28_00121_00289,2021.10.06.19.27.33_veh-28,3283175,316ed4e373ed9e16fd95116e5038fe2a7d193cb9aba6726c9dfb97890170b471,336,50,24,0,0,0,20,4,50,24,stage1:audit,10,10
2021.10.06.19.27.33_veh-28_00302_00794,2021.10.06.19.27.33_veh-28,11195900,efedfde6f4ae3e3274bc111d52930b788bb69c189e3370e5bf4444dbad6ff71e,984,138,71,1,0,0,61,9,138,70,stage1:audit,23,23
2021.10.06.19.27.33_veh-28_00805_01736,2021.10.06.19.27.33_veh-28,19879252,00eced4f48a6adb8fe4e209693ea6314bab5a19e3158e90839086f082d2a6aba,1862,343,133,0,0,8,100,25,343,125,stage1:audit,48,48
2021.10.11.02.57.41_veh-50_00029_00134,2021.10.11.02.57.41_veh-50,1321709,b24ec7d5004a8fb4f18602c2a15a80c178f37c5f3a32d4b664f713eeba89602c,210,7,15,0,0,0,15,0,7,15,stage2:train,2,2
2021.10.11.02.57.41_veh-50_00145_00308,2021.10.11.02.57.41_veh-50,2121517,1233ca7f452555093661b37bc766d874c5d267cfcb92e689d92c4ffcd7672d72,326,85,24,1,0,0,17,6,85,23,stage2:train,11,11
2021.10.11.02.57.41_veh-50_00352_00535,2021.10.11.02.57.41_veh-50,2152194,01b7ce726a577d52f2feb5912c7bdb09c146b58630e78816f4b5eb8db31fff39,366,73,27,1,0,0,19,7,73,26,stage2:train,9,9
2021.10.11.02.57.41_veh-50_00704_00776,2021.10.11.02.57.41_veh-50,523688,fa356d305de912830d9f6a491a5521d2a67dd88b7ae1d5388507458880531d89,144,83,11,1,0,0,3,7,83,10,stage2:train,9,9
2021.10.11.02.57.41_veh-50_00838_01005,2021.10.11.02.57.41_veh-50,1471491,4fe5b5527f266de122f82559b8efdd45bcbe86fbede86062da4fda71995794a7,334,71,24,1,0,0,19,4,71,23,stage2:train,11,11
2021.10.11.02.57.41_veh-50_01028_01289,2021.10.11.02.57.41_veh-50,2886955,4b615e97ebaee671f371a4e263f5d1ed3a71fb8c542b61132f0537c05342c21e,522,81,38,1,0,0,33,4,81,37,stage2:train,12,12
2021.10.11.02.57.41_veh-50_01343_01501,2021.10.11.02.57.41_veh-50,1889351,1ec10b44d8bbec2404493e763103e66cb892fd1725f7eee8852137d6a28d3e38,316,84,23,1,0,0,18,4,84,22,stage2:train,10,10
2021.10.11.02.57.41_veh-50_01522_02088,2021.10.11.02.57.41_veh-50,4996362,493ff3fdab82b6fdb2640404751a7dc2dbb3bf156829eadf7b8d38ebc26498c1,1132,274,81,1,0,0,63,17,274,80,stage2:train,42,42
2021.10.11.02.57.41_veh-50_02155_02265,2021.10.11.02.57.41_veh-50,781142,cd0547a505dde632020ca7cc94f688d059e2f3ea727ec4fa38d072a2f5a24dd5,220,117,16,1,0,0,5,10,117,15,stage2:train,13,13
2021.10.11.02.57.41_veh-50_02318_02417,2021.10.11.02.57.41_veh-50,870884,cd1776f8bb2bf058f219f46438c5e246ab727fdec9019196e028760b4695626b,198,41,15,1,0,0,12,2,41,14,stage2:train,6,6
2021.10.11.02.57.41_veh-50_02428_02548,2021.10.11.02.57.41_veh-50,901280,bcc4b85424306aa03157d1f9fb9c68cb2d4e1479db8b84b2e89af4e4799ec771,240,30,18,1,0,1,14,2,30,16,stage2:train,3,3
2021.10.11.05.34.05_veh-50_00020_00149,2021.10.11.05.34.05_veh-50,2460350,91a71a9d2f9ff77afb9c0aa5986cd2c4f7dd1a03120e7e1d0a70da9c610cc8f3,258,66,19,1,0,0,14,4,66,18,stage2:test,7,7
2021.10.11.05.34.05_veh-50_00189_00398,2021.10.11.05.34.05_veh-50,2134898,60c525a34e04d7c892860acdbceee57ccfd9b7b21b92132df068e2f4b40b1ef8,418,78,30,1,0,0,24,5,78,29,stage2:test,9,9
2021.10.11.05.34.05_veh-50_00442_00556,2021.10.11.05.34.05_veh-50,759671,6eded7f284b21f1649a3d305e0b14b5ba42a5c078a0e379a47aa91ac98483236,228,82,17,1,0,0,9,7,82,16,stage2:test,10,10
2021.10.11.05.34.05_veh-50_00568_00631,2021.10.11.05.34.05_veh-50,449747,acc7d75c45c07cac545b87a2221f6fea2a8ace307798138626eb820b1fc04c45,126,79,9,0,0,0,3,6,79,9,stage2:test,8,8
2021.10.11.05.34.05_veh-50_00697_00766,2021.10.11.05.34.05_veh-50,641293,dd4d5378b8fabafb6b4efba85a006bbce73b4b3f8c2e809321e8758d4c039ceb,138,6,10,1,0,0,9,0,6,9,stage2:test,1,1
2021.10.11.05.34.05_veh-50_00838_00947,2021.10.11.05.34.05_veh-50,1004614,f6b56de8945acde8ad8cbbf35596cefe3f98ac2fbd5e7da2456b35981d2fd5c7,218,29,16,1,0,0,14,1,29,15,stage2:test,3,3
2021.10.11.05.34.05_veh-50_00971_01251,2021.10.11.05.34.05_veh-50,3504752,e9cfd8334fdd3d4d3fbd9d9bfd30ceefc5fd46dd4086393c842077555bead114,560,103,40,0,0,0,31,9,103,40,stage2:test,16,16
2021.10.11.05.34.05_veh-50_01281_01692,2021.10.11.05.34.05_veh-50,4330817,3fc6f211d91ac1803b925f8a36dcbc87a42722fb175ced04c26d26d0a515b98d,822,208,59,1,0,0,48,10,208,58,stage2:test,26,26
2021.10.11.05.34.05_veh-50_01718_02261,2021.10.11.05.34.05_veh-50,4631432,b3649e969fd18e021cc67bcfbdab7719d2d762c015608aaf62bb14a2e011640d,1086,280,78,1,0,0,58,19,280,77,stage2:test,38,38
2021.10.11.05.34.05_veh-50_02309_02677,2021.10.11.05.34.05_veh-50,5494524,c67b64374f2b198b0457124a5a02db9334e6d4beb043ae32b557f462cf265355,736,216,53,1,0,2,34,16,216,50,stage2:test,27,27
2021.10.11.07.12.18_veh-50_00211_00304,2021.10.11.07.12.18_veh-50,607083,bc2d229aa88b9c4157d5344633ce6bd21c98ff6fbe930edd7ab52c9fd87c8c21,186,113,14,1,0,0,5,8,113,13,stage2:test,10,10
2021.10.11.07.12.18_veh-50_00345_00498,2021.10.11.07.12.18_veh-50,1857958,19494f4d0b8b4ca3be550c469aaac4059e785348ee87ee1a4d00e7d0a82c6c46,306,100,22,1,0,0,13,8,100,21,stage2:test,11,11
2021.10.11.07.12.18_veh-50_00541_00832,2021.10.11.07.12.18_veh-50,3041997,e6eb16e01e2ca1a56492cc76d11c7bb5bc16a254b4b4f5c5ec3bb7c97f9f7a3d,582,197,42,1,0,0,31,10,197,41,stage2:test,26,26
2021.10.11.07.12.18_veh-50_00866_01534,2021.10.11.07.12.18_veh-50,6503912,d3d523d115276bbe5c6215fcc7822512530f6ca3155ef8e2fff38f26983e3ac0,1336,403,96,1,0,0,65,30,403,95,stage2:test,51,51
2021.10.11.07.12.18_veh-50_01571_01823,2021.10.11.07.12.18_veh-50,1943398,d6901dd10de1ec2d1d996446ce6415d5766da320ecd300bbe7ca9cfafea1c424,504,153,36,0,0,0,22,14,153,36,stage2:test,17,17
2021.10.11.07.47.13_veh-50_00080_00159,2021.10.11.07.47.13_veh-50,813888,50d370bbcff64f0f5714323c27f82fe7a3ddb4c60ce5550059175c704bac829f,158,34,12,1,0,0,8,3,34,11,stage2:train,4,4
2021.10.11.07.47.13_veh-50_00202_00310,2021.10.11.07.47.13_veh-50,1412161,cf1a4b4a13d7ce4f9e36491d431664e70ca34b1ebcf61e4166fb16074f9b268d,216,54,16,1,0,0,10,5,54,15,stage2:train,7,7
2021.10.11.07.47.13_veh-50_00326_00708,2021.10.11.07.47.13_veh-50,3255824,56d984e9ba372f29a9a6682f04f6e36fed55b01d0b43bfc152c61a7fd48a77ae,764,189,55,1,0,0,44,10,189,54,stage2:train,21,21
2021.10.11.07.47.13_veh-50_00736_00843,2021.10.11.07.47.13_veh-50,927404,358332f0820fc45f3bddfbacf27016259f21b2779fe432a0e4ebcf8f0a32cb66,214,106,16,1,0,0,7,8,106,15,stage2:train,11,11
